,track_name,artists,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
1865,nada pode calar um adorador,eyshila,6oKhFyUz7kapALHaK0oPfR,0.463,0.454,6,-9.287,1,0.0321,0.0853,0.0,0.345,0.239,133.969,audio_features,spotify:track:6oKhFyUz7kapALHaK0oPfR,https://api.spotify.com/v1/tracks/6oKhFyUz7kapALHaK0oPfR,https://api.spotify.com/v1/audio-analysis/6oKhFyUz7kapALHaK0oPfR,292756,4
1866,by_myslf (josh abraham and mike shinoda reanimation),linkin park,4zds6sf1ULkuri7mpEjDZb,0.552,0.965,8,-4.873,0,0.102,0.000636,0.0924,0.119,0.258,103.212,audio_features,spotify:track:4zds6sf1ULkuri7mpEjDZb,https://api.spotify.com/v1/tracks/4zds6sf1ULkuri7mpEjDZb,https://api.spotify.com/v1/audio-analysis/4zds6sf1ULkuri7mpEjDZb,222440,4
1867,up the junction,squeeze,1zU0kAJdEPyRs4x5gkQQER,0.498,0.536,9,-12.974,1,0.0533,0.359,0.000106,0.092,0.886,120.704,audio_features,spotify:track:1zU0kAJdEPyRs4x5gkQQER,https://api.spotify.com/v1/tracks/1zU0kAJdEPyRs4x5gkQQER,https://api.spotify.com/v1/audio-analysis/1zU0kAJdEPyRs4x5gkQQER,191320,4
1868,vienna,ultravox,7ioy6ppmN9Rn8Pm5axNzUP,0.598,0.583,5,-10.242,1,0.0551,0.214,0.188,0.116,0.333,80.343,audio_features,spotify:track:7ioy6ppmN9Rn8Pm5axNzUP,https://api.spotify.com/v1/tracks/7ioy6ppmN9Rn8Pm5axNzUP,https://api.spotify.com/v1/audio-analysis/7ioy6ppmN9Rn8Pm5axNzUP,296160,4
1869,clean out your room,michael loftus,6tnl3kdvVZzR7RIw4K2WD3,0.592,0.662,0,-15.396,1,0.919,0.804,0.0,0.947,0.277,109.298,audio_features,spotify:track:6tnl3kdvVZzR7RIw4K2WD3,https://api.spotify.com/v1/tracks/6tnl3kdvVZzR7RIw4K2WD3,https://api.spotify.com/v1/audio-analysis/6tnl3kdvVZzR7RIw4K2WD3,230813,3
1870,colima,stanton warriors,4cgSHdmtiIjcWMtEernSX9,0.769,0.968,6,-3.894,1,0.0505,0.0312,0.772,0.0775,0.255,128.032,audio_features,spotify:track:4cgSHdmtiIjcWMtEernSX9,https://api.spotify.com/v1/tracks/4cgSHdmtiIjcWMtEernSX9,https://api.spotify.com/v1/audio-analysis/4cgSHdmtiIjcWMtEernSX9,245123,4
1871,sacale punta,edgardo donato,35Vwo4ypIxDEuLMTCXgtdQ,0.696,0.332,4,-10.436,1,0.0797,0.983,0.0632,0.0635,0.961,93.185,audio_features,spotify:track:35Vwo4ypIxDEuLMTCXgtdQ,https://api.spotify.com/v1/tracks/35Vwo4ypIxDEuLMTCXgtdQ,https://api.spotify.com/v1/audio-analysis/35Vwo4ypIxDEuLMTCXgtdQ,141373,4
1872,don't cry daddy,elvis presley,6regyjfFjttBsOBfm7Zqbs,0.461,0.129,2,-19.425,1,0.0333,0.911,0.000508,0.114,0.515,172.527,audio_features,spotify:track:6regyjfFjttBsOBfm7Zqbs,https://api.spotify.com/v1/tracks/6regyjfFjttBsOBfm7Zqbs,https://api.spotify.com/v1/audio-analysis/6regyjfFjttBsOBfm7Zqbs,187027,4
1873,en un harem de agadir,riff,76zeDc0PT9AcQ2vBK5xfUr,0.475,0.961,7,-3.839,1,0.109,3.13e-05,0.00229,0.144,0.359,97.204,audio_features,spotify:track:76zeDc0PT9AcQ2vBK5xfUr,https://api.spotify.com/v1/tracks/76zeDc0PT9AcQ2vBK5xfUr,https://api.spotify.com/v1/audio-analysis/76zeDc0PT9AcQ2vBK5xfUr,147720,4
1874,beyond belief (reverze 2012 anthem),psyko punkz,2VHUmVwiHGFJvhg6tnW65N,0.53,0.98,9,-5.23,0,0.0917,0.00871,0.0662,0.0768,0.272,150.022,audio_features,spotify:track:2VHUmVwiHGFJvhg6tnW65N,https://api.spotify.com/v1/tracks/2VHUmVwiHGFJvhg6tnW65N,https://api.spotify.com/v1/audio-analysis/2VHUmVwiHGFJvhg6tnW65N,337739,4
1875,hp,maluma,1LIqNVhaIgxXUt2eVoIQJ3,0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,audio_features,spotify:track:1LIqNVhaIgxXUt2eVoIQJ3,https://api.spotify.com/v1/tracks/1LIqNVhaIgxXUt2eVoIQJ3,https://api.spotify.com/v1/audio-analysis/1LIqNVhaIgxXUt2eVoIQJ3,184436,4
1876,peach lemonade,meadowzz,1bxSJhTnmLyZ9QMzJ2szHB,0.642,0.365,3,-13.041,1,0.128,0.719,0.838,0.12,0.631,180.073,audio_features,spotify:track:1bxSJhTnmLyZ9QMzJ2szHB,https://api.spotify.com/v1/tracks/1bxSJhTnmLyZ9QMzJ2szHB,https://api.spotify.com/v1/audio-analysis/1bxSJhTnmLyZ9QMzJ2szHB,240000,4
1877,piel canela,dúo hnos. gaitán castro,5QzmqJlGc3wAOq1lNTs8vT,0.518,0.716,2,-5.21,1,0.0564,0.398,5.92e-06,0.236,0.759,96.88,audio_features,spotify:track:5QzmqJlGc3wAOq1lNTs8vT,https://api.spotify.com/v1/tracks/5QzmqJlGc3wAOq1lNTs8vT,https://api.spotify.com/v1/audio-analysis/5QzmqJlGc3wAOq1lNTs8vT,259347,4
1878,dicen que estoy muerto,tungas,69HhWybZbE4RgR6Cfhilfh,0.443,0.763,0,-5.557,1,0.0353,0.000448,1.02e-05,0.466,0.615,104.933,audio_features,spotify:track:69HhWybZbE4RgR6Cfhilfh,https://api.spotify.com/v1/tracks/69HhWybZbE4RgR6Cfhilfh,https://api.spotify.com/v1/audio-analysis/69HhWybZbE4RgR6Cfhilfh,241533,4
1879,i love my life,demarco,6S0nwCOEAftiihy73YVDnl,0.818,0.693,7,-5.631,1,0.133,0.158,0.0,0.124,0.554,100.011,audio_features,spotify:track:6S0nwCOEAftiihy73YVDnl,https://api.spotify.com/v1/tracks/6S0nwCOEAftiihy73YVDnl,https://api.spotify.com/v1/audio-analysis/6S0nwCOEAftiihy73YVDnl,210413,4
1880,te vas a acordar de mí,panteon rococo,26wc2F3aJGvc5SJgKt7Xt8,0.71,0.808,9,-3.634,1,0.0686,0.0198,1.85e-06,0.056,0.685,141.032,audio_features,spotify:track:26wc2F3aJGvc5SJgKt7Xt8,https://api.spotify.com/v1/tracks/26wc2F3aJGvc5SJgKt7Xt8,https://api.spotify.com/v1/audio-analysis/26wc2F3aJGvc5SJgKt7Xt8,193173,4
1881,my first robot,freescha,5uLxilmTsQvXft9d5qK1dj,0.449,0.554,4,-15.139,0,0.317,0.544,0.886,0.114,0.208,218.747,audio_features,spotify:track:5uLxilmTsQvXft9d5qK1dj,https://api.spotify.com/v1/tracks/5uLxilmTsQvXft9d5qK1dj,https://api.spotify.com/v1/audio-analysis/5uLxilmTsQvXft9d5qK1dj,177867,4
1882,teleportation,psyko punkz,3Wmhns9jigY1DBmkwtRA8T,0.491,0.859,2,-4.561,1,0.0401,0.00608,1.56e-06,0.412,0.0395,149.431,audio_features,spotify:track:3Wmhns9jigY1DBmkwtRA8T,https://api.spotify.com/v1/tracks/3Wmhns9jigY1DBmkwtRA8T,https://api.spotify.com/v1/audio-analysis/3Wmhns9jigY1DBmkwtRA8T,230400,4
1883,i put a spell on you,nina simone,0sjxRg1VlYfx4YG7uxurrq,0.42,0.398,6,-9.13,0,0.0296,0.755,0.000537,0.172,0.364,88.897,audio_features,spotify:track:0sjxRg1VlYfx4YG7uxurrq,https://api.spotify.com/v1/tracks/0sjxRg1VlYfx4YG7uxurrq,https://api.spotify.com/v1/audio-analysis/0sjxRg1VlYfx4YG7uxurrq,155027,3
1884,frohe weihnachten,finch,1E4WFinkm80OiiZF1tCLON,0.711,0.793,7,-6.075,1,0.169,0.0179,2.24e-05,0.125,0.668,150.02,audio_features,spotify:track:1E4WFinkm80OiiZF1tCLON,https://api.spotify.com/v1/tracks/1E4WFinkm80OiiZF1tCLON,https://api.spotify.com/v1/audio-analysis/1E4WFinkm80OiiZF1tCLON,174863,4
1885,friends,smyang piano,36nYdygI2cwOtjBqGxhHzY,0.305,0.0647,1,-24.815,1,0.0368,0.988,0.915,0.0984,0.257,76.732,audio_features,spotify:track:36nYdygI2cwOtjBqGxhHzY,https://api.spotify.com/v1/tracks/36nYdygI2cwOtjBqGxhHzY,https://api.spotify.com/v1/audio-analysis/36nYdygI2cwOtjBqGxhHzY,198825,4
1886,en gång en vän,arvid nero,1OHzRiFftpF0Fcom9H1Sc8,0.485,0.762,1,-11.132,1,0.0364,0.471,0.698,0.204,0.708,196.042,audio_features,spotify:track:1OHzRiFftpF0Fcom9H1Sc8,https://api.spotify.com/v1/tracks/1OHzRiFftpF0Fcom9H1Sc8,https://api.spotify.com/v1/audio-analysis/1OHzRiFftpF0Fcom9H1Sc8,268333,4
1887,stop the world i wanna get off with you,arctic monkeys,2QUlMbvD9bL8wHqfsoqoet,0.661,0.73,6,-6.779,0,0.0574,0.0537,3.44e-05,0.14,0.53,95.027,audio_features,spotify:track:2QUlMbvD9bL8wHqfsoqoet,https://api.spotify.com/v1/tracks/2QUlMbvD9bL8wHqfsoqoet,https://api.spotify.com/v1/audio-analysis/2QUlMbvD9bL8wHqfsoqoet,191040,4
1888,sussurros na fumaça,sain,1tlwgUOwvxIA6nbUeOPuBG,0.521,0.656,9,-5.347,1,0.245,0.699,0.0026,0.224,0.432,137.201,audio_features,spotify:track:1tlwgUOwvxIA6nbUeOPuBG,https://api.spotify.com/v1/tracks/1tlwgUOwvxIA6nbUeOPuBG,https://api.spotify.com/v1/audio-analysis/1tlwgUOwvxIA6nbUeOPuBG,146017,4
1889,vampire island,drexciya,4QnZNhtDMbPKaAMe4VDpC5,0.617,0.735,11,-8.046,1,0.0226,0.000196,0.74,0.31,0.372,105.652,audio_features,spotify:track:4QnZNhtDMbPKaAMe4VDpC5,https://api.spotify.com/v1/tracks/4QnZNhtDMbPKaAMe4VDpC5,https://api.spotify.com/v1/audio-analysis/4QnZNhtDMbPKaAMe4VDpC5,204566,4
1890,blue side (outro),j-hope,20zr2Oef3PVeGRxjmSF5CC,0.512,0.394,9,-10.202,0,0.0263,0.0149,0.901,0.309,0.083,80.522,audio_features,spotify:track:20zr2Oef3PVeGRxjmSF5CC,https://api.spotify.com/v1/tracks/20zr2Oef3PVeGRxjmSF5CC,https://api.spotify.com/v1/audio-analysis/20zr2Oef3PVeGRxjmSF5CC,90540,4
1891,the tako incident,christopher titus,0qpZUUYDG7ktccm9CaskmB,0.536,0.937,9,-6.439,1,0.898,0.883,0.0,0.876,0.285,106.063,audio_features,spotify:track:0qpZUUYDG7ktccm9CaskmB,https://api.spotify.com/v1/tracks/0qpZUUYDG7ktccm9CaskmB,https://api.spotify.com/v1/audio-analysis/0qpZUUYDG7ktccm9CaskmB,542067,3
1892,remolino,orquesta francini-pontier,0nBXAd6tU3ESx9rdyEjGbD,0.496,0.167,7,-11.095,1,0.0445,0.985,0.017,0.398,0.505,119.436,audio_features,spotify:track:0nBXAd6tU3ESx9rdyEjGbD,https://api.spotify.com/v1/tracks/0nBXAd6tU3ESx9rdyEjGbD,https://api.spotify.com/v1/audio-analysis/0nBXAd6tU3ESx9rdyEjGbD,194653,4
1893,monday morning,bad cash quartet,3308ovDh1SKHENpzWHZFtX,0.221,0.831,0,-4.058,1,0.0545,0.164,0.00017,0.309,0.269,120.86,audio_features,spotify:track:3308ovDh1SKHENpzWHZFtX,https://api.spotify.com/v1/tracks/3308ovDh1SKHENpzWHZFtX,https://api.spotify.com/v1/audio-analysis/3308ovDh1SKHENpzWHZFtX,206507,4
1894,doki doki ☆ morning,babymetal,78VavvRPqerpCiXI1AqUrt,0.55,0.97,2,-0.986,1,0.0859,0.00619,1.04e-05,0.0977,0.601,83.007,audio_features,spotify:track:78VavvRPqerpCiXI1AqUrt,https://api.spotify.com/v1/tracks/78VavvRPqerpCiXI1AqUrt,https://api.spotify.com/v1/audio-analysis/78VavvRPqerpCiXI1AqUrt,225652,4
1895,the end of the world,graveyard train,32if1HxSotoQJtS81Dv5Ev,0.472,0.646,9,-8.975,0,0.0308,0.418,0.0151,0.6,0.356,135.086,audio_features,spotify:track:32if1HxSotoQJtS81Dv5Ev,https://api.spotify.com/v1/tracks/32if1HxSotoQJtS81Dv5Ev,https://api.spotify.com/v1/audio-analysis/32if1HxSotoQJtS81Dv5Ev,389933,3
1896,busy,upchurch,2PGKzBxAvi1KOn9pSpHZcx,0.806,0.873,1,-4.787,1,0.243,0.00872,0.0,0.0897,0.705,140.031,audio_features,spotify:track:2PGKzBxAvi1KOn9pSpHZcx,https://api.spotify.com/v1/tracks/2PGKzBxAvi1KOn9pSpHZcx,https://api.spotify.com/v1/audio-analysis/2PGKzBxAvi1KOn9pSpHZcx,182050,4
1897,double talkin' baby,gene vincent & his blue caps,4hurKoJaOsZHfHiI4feGyy,0.516,0.863,9,-7.027,1,0.0635,0.728,0.0,0.287,0.724,103.328,audio_features,spotify:track:4hurKoJaOsZHfHiI4feGyy,https://api.spotify.com/v1/tracks/4hurKoJaOsZHfHiI4feGyy,https://api.spotify.com/v1/audio-analysis/4hurKoJaOsZHfHiI4feGyy,132800,4
1898,sex beat,two lone swordsmen,1x4zCqvUuoOiYZPvrgKkm8,0.577,0.916,11,-6.174,0,0.0449,0.0166,0.224,0.116,0.639,77.507,audio_features,spotify:track:1x4zCqvUuoOiYZPvrgKkm8,https://api.spotify.com/v1/tracks/1x4zCqvUuoOiYZPvrgKkm8,https://api.spotify.com/v1/audio-analysis/1x4zCqvUuoOiYZPvrgKkm8,245680,4
1899,ruff ryders' anthem,dmx,1BKT2I9x4RGKaKqW4up34s,0.88,0.577,10,-8.093,0,0.302,0.0564,1.02e-06,0.201,0.74,90.991,audio_features,spotify:track:1BKT2I9x4RGKaKqW4up34s,https://api.spotify.com/v1/tracks/1BKT2I9x4RGKaKqW4up34s,https://api.spotify.com/v1/audio-analysis/1BKT2I9x4RGKaKqW4up34s,214440,4
1900,after all this time,simon webbe,71bccStDHa05VCTzy0yFnn,0.541,0.779,4,-6.652,1,0.0461,0.226,0.0,0.178,0.833,176.014,audio_features,spotify:track:71bccStDHa05VCTzy0yFnn,https://api.spotify.com/v1/tracks/71bccStDHa05VCTzy0yFnn,https://api.spotify.com/v1/audio-analysis/71bccStDHa05VCTzy0yFnn,216267,4
1901,hanabi,mr.children,0AU7xhipAm9Saq0k8A9Iua,0.638,0.766,1,-5.541,1,0.0268,0.157,0.0,0.124,0.595,112.005,audio_features,spotify:track:0AU7xhipAm9Saq0k8A9Iua,https://api.spotify.com/v1/tracks/0AU7xhipAm9Saq0k8A9Iua,https://api.spotify.com/v1/audio-analysis/0AU7xhipAm9Saq0k8A9Iua,342773,4
1902,"саша, ты помнишь наши встречи?",izabella yurieva,4v16scAVhylOWvkkcmd4DX,0.597,0.38,11,-9.514,0,0.0747,0.988,0.000231,0.194,0.732,103.193,audio_features,spotify:track:4v16scAVhylOWvkkcmd4DX,https://api.spotify.com/v1/tracks/4v16scAVhylOWvkkcmd4DX,https://api.spotify.com/v1/audio-analysis/4v16scAVhylOWvkkcmd4DX,188637,4
1903,my nemesis,five finger death punch,3YdGWVvW7iZtVhPkF375Dn,0.438,0.966,1,-2.829,0,0.0742,3.05e-05,0.0,0.278,0.523,74.994,audio_features,spotify:track:3YdGWVvW7iZtVhPkF375Dn,https://api.spotify.com/v1/tracks/3YdGWVvW7iZtVhPkF375Dn,https://api.spotify.com/v1/audio-analysis/3YdGWVvW7iZtVhPkF375Dn,215872,4
1904,ruin my life,zara larsson,4nyY8oVjbX2d4qzlpiVM5n,0.608,0.71,11,-4.998,1,0.0636,0.43,0.0,0.0903,0.613,124.985,audio_features,spotify:track:4nyY8oVjbX2d4qzlpiVM5n,https://api.spotify.com/v1/tracks/4nyY8oVjbX2d4qzlpiVM5n,https://api.spotify.com/v1/audio-analysis/4nyY8oVjbX2d4qzlpiVM5n,190051,4
1905,nightglow - 崩壞3印象曲,tanya chua,2orBsWiDd6DU46nacvAd6Y,0.417,0.537,2,-6.162,0,0.0331,0.356,4.47e-06,0.0729,0.167,147.808,audio_features,spotify:track:2orBsWiDd6DU46nacvAd6Y,https://api.spotify.com/v1/tracks/2orBsWiDd6DU46nacvAd6Y,https://api.spotify.com/v1/audio-analysis/2orBsWiDd6DU46nacvAd6Y,183469,4
1906,ドバイ,crazy ken band,4pyQ5n3teYo2C89zE3NBrM,0.633,0.821,8,-9.115,1,0.0524,0.138,0.0,0.193,0.916,120.024,audio_features,spotify:track:4pyQ5n3teYo2C89zE3NBrM,https://api.spotify.com/v1/tracks/4pyQ5n3teYo2C89zE3NBrM,https://api.spotify.com/v1/audio-analysis/4pyQ5n3teYo2C89zE3NBrM,229882,4
1907,cumprirás,central 3,6KHeC3PaXJrsrzkMuop9Gl,0.414,0.482,2,-7.948,1,0.0317,0.212,1.34e-05,0.0773,0.152,146.752,audio_features,spotify:track:6KHeC3PaXJrsrzkMuop9Gl,https://api.spotify.com/v1/tracks/6KHeC3PaXJrsrzkMuop9Gl,https://api.spotify.com/v1/audio-analysis/6KHeC3PaXJrsrzkMuop9Gl,340493,3
1908,check out,pal joey,5j0c7iYaKvbYhbEqhPpPja,0.922,0.308,1,-11.723,1,0.248,0.0104,0.914,0.323,0.583,98.175,audio_features,spotify:track:5j0c7iYaKvbYhbEqhPpPja,https://api.spotify.com/v1/tracks/5j0c7iYaKvbYhbEqhPpPja,https://api.spotify.com/v1/audio-analysis/5j0c7iYaKvbYhbEqhPpPja,216040,4
1909,nameless and forgotten,justnormal,6QLNxoDZMlUm0aHwgmt6iw,0.684,0.206,0,-10.689,0,0.0321,0.973,0.935,0.116,0.143,120.041,audio_features,spotify:track:6QLNxoDZMlUm0aHwgmt6iw,https://api.spotify.com/v1/tracks/6QLNxoDZMlUm0aHwgmt6iw,https://api.spotify.com/v1/audio-analysis/6QLNxoDZMlUm0aHwgmt6iw,130438,4
1910,ego,indila,5NRNaKM0jU1RQQ9C2l4SCZ,0.748,0.752,5,-6.828,0,0.0705,0.0185,5.41e-06,0.118,0.73,86.005,audio_features,spotify:track:5NRNaKM0jU1RQQ9C2l4SCZ,https://api.spotify.com/v1/tracks/5NRNaKM0jU1RQQ9C2l4SCZ,https://api.spotify.com/v1/audio-analysis/5NRNaKM0jU1RQQ9C2l4SCZ,256413,4
1911,o que está certo,cátia moreira,1fd79WvGkexgTRj3nVtQgV,0.414,0.109,0,-12.547,0,0.0413,0.798,3.05e-06,0.607,0.141,83.746,audio_features,spotify:track:1fd79WvGkexgTRj3nVtQgV,https://api.spotify.com/v1/tracks/1fd79WvGkexgTRj3nVtQgV,https://api.spotify.com/v1/audio-analysis/1fd79WvGkexgTRj3nVtQgV,216773,4
1912,runaway,pal joey,6sFjQ6Gb5JegliuzYR44OJ,0.81,0.924,6,-12.636,1,0.0636,5.62e-05,0.876,0.108,0.872,118.849,audio_features,spotify:track:6sFjQ6Gb5JegliuzYR44OJ,https://api.spotify.com/v1/tracks/6sFjQ6Gb5JegliuzYR44OJ,https://api.spotify.com/v1/audio-analysis/6sFjQ6Gb5JegliuzYR44OJ,324507,4
1913,shut ya mouth,skindred,0Ng9ji1k1QYwpzHXIwxNfc,0.597,0.944,7,-2.941,1,0.186,0.0733,1.17e-06,0.0961,0.773,92.983,audio_features,spotify:track:0Ng9ji1k1QYwpzHXIwxNfc,https://api.spotify.com/v1/tracks/0Ng9ji1k1QYwpzHXIwxNfc,https://api.spotify.com/v1/audio-analysis/0Ng9ji1k1QYwpzHXIwxNfc,223768,4
1914,geram,for revenge,55iXf7C0I0kiEFd75hdW2y,0.317,0.94,10,-3.547,0,0.0873,4.05e-05,0.0956,0.423,0.667,200.136,audio_features,spotify:track:55iXf7C0I0kiEFd75hdW2y,https://api.spotify.com/v1/tracks/55iXf7C0I0kiEFd75hdW2y,https://api.spotify.com/v1/audio-analysis/55iXf7C0I0kiEFd75hdW2y,182950,4
1915,reachin,dj sneak,1i6N85l4X2SCpOEO3aKGyK,0.76,0.453,6,-10.387,0,0.0775,7.22e-06,0.805,0.0524,0.432,124.014,audio_features,spotify:track:1i6N85l4X2SCpOEO3aKGyK,https://api.spotify.com/v1/tracks/1i6N85l4X2SCpOEO3aKGyK,https://api.spotify.com/v1/audio-analysis/1i6N85l4X2SCpOEO3aKGyK,341695,4
1916,discojapi,chancho en piedra,6mevK2IlIU5rmvkfqxCFWT,0.754,0.919,2,-3.49,1,0.0558,0.00843,0.000456,0.121,0.846,121.039,audio_features,spotify:track:6mevK2IlIU5rmvkfqxCFWT,https://api.spotify.com/v1/tracks/6mevK2IlIU5rmvkfqxCFWT,https://api.spotify.com/v1/audio-analysis/6mevK2IlIU5rmvkfqxCFWT,248773,4
1917,canción de alicia en el país - remastered 2012,serú girán,519WGo9DQCtYP72a7Lmprj,0.485,0.271,9,-18.108,1,0.0683,0.679,0.000302,0.126,0.155,115.172,audio_features,spotify:track:519WGo9DQCtYP72a7Lmprj,https://api.spotify.com/v1/tracks/519WGo9DQCtYP72a7Lmprj,https://api.spotify.com/v1/audio-analysis/519WGo9DQCtYP72a7Lmprj,264333,4
1918,fuimos amor,esteman,6wkPUUWrRhBUFAqC5UCcG4,0.823,0.553,7,-7.624,0,0.0639,0.176,0.0,0.14,0.794,96.1,audio_features,spotify:track:6wkPUUWrRhBUFAqC5UCcG4,https://api.spotify.com/v1/tracks/6wkPUUWrRhBUFAqC5UCcG4,https://api.spotify.com/v1/audio-analysis/6wkPUUWrRhBUFAqC5UCcG4,249427,4
1919,olha a explosão,mc kevinho,6Q4foUefrAyCt8VxJFML56,0.778,0.635,6,-2.892,1,0.112,0.107,0.0,0.0608,0.379,90.008,audio_features,spotify:track:6Q4foUefrAyCt8VxJFML56,https://api.spotify.com/v1/tracks/6Q4foUefrAyCt8VxJFML56,https://api.spotify.com/v1/audio-analysis/6Q4foUefrAyCt8VxJFML56,162053,4
1920,囍帖街,kay tse,3hU9nGBhYJQwvF8BJ4PUcE,0.612,0.491,0,-7.803,1,0.0295,0.792,0.0,0.127,0.492,125.912,audio_features,spotify:track:3hU9nGBhYJQwvF8BJ4PUcE,https://api.spotify.com/v1/tracks/3hU9nGBhYJQwvF8BJ4PUcE,https://api.spotify.com/v1/audio-analysis/3hU9nGBhYJQwvF8BJ4PUcE,211720,4
1921,nueve,enjambre,6qtDW5A9dgCyjhQZSGRlcu,0.466,0.832,4,-5.235,1,0.047,0.0277,0.627,0.156,0.509,132.054,audio_features,spotify:track:6qtDW5A9dgCyjhQZSGRlcu,https://api.spotify.com/v1/tracks/6qtDW5A9dgCyjhQZSGRlcu,https://api.spotify.com/v1/audio-analysis/6qtDW5A9dgCyjhQZSGRlcu,211240,4
1922,spitzenmadl,voxxclub,0AWOqczvnAzLC4tSbvVD86,0.724,0.782,0,-4.048,1,0.0562,0.0394,0.0,0.113,0.862,125.999,audio_features,spotify:track:0AWOqczvnAzLC4tSbvVD86,https://api.spotify.com/v1/tracks/0AWOqczvnAzLC4tSbvVD86,https://api.spotify.com/v1/audio-analysis/0AWOqczvnAzLC4tSbvVD86,204760,4
1923,preview of coming attractions,lefty frizzell,4Nv2y3prV99Z9x8AOOzyEs,0.556,0.138,0,-13.75,1,0.0288,0.928,8.48e-05,0.193,0.41,84.888,audio_features,spotify:track:4Nv2y3prV99Z9x8AOOzyEs,https://api.spotify.com/v1/tracks/4Nv2y3prV99Z9x8AOOzyEs,https://api.spotify.com/v1/audio-analysis/4Nv2y3prV99Z9x8AOOzyEs,151693,3
1924,hangin' downtown,cameo,7zLJawuzuYQDmzUen1unZv,0.603,0.41,10,-13.699,0,0.0436,0.318,0.0,0.349,0.559,72.159,audio_features,spotify:track:7zLJawuzuYQDmzUen1unZv,https://api.spotify.com/v1/tracks/7zLJawuzuYQDmzUen1unZv,https://api.spotify.com/v1/audio-analysis/7zLJawuzuYQDmzUen1unZv,307960,4
1925,mulher,rancore,4M6OJuXFOjf1mXZDcjG6L8,0.647,0.639,1,-7.324,1,0.0314,0.00698,1.24e-06,0.111,0.197,111.021,audio_features,spotify:track:4M6OJuXFOjf1mXZDcjG6L8,https://api.spotify.com/v1/tracks/4M6OJuXFOjf1mXZDcjG6L8,https://api.spotify.com/v1/audio-analysis/4M6OJuXFOjf1mXZDcjG6L8,237187,4
1926,citizen/soldier,3 doors down,7fKsaiVDwKe6VVsiGk48YG,0.631,0.821,8,-5.503,1,0.0343,0.0111,0.0156,0.197,0.486,97.003,audio_features,spotify:track:7fKsaiVDwKe6VVsiGk48YG,https://api.spotify.com/v1/tracks/7fKsaiVDwKe6VVsiGk48YG,https://api.spotify.com/v1/audio-analysis/7fKsaiVDwKe6VVsiGk48YG,232907,4
1927,so hott,apache indian,5bLY1zTsE1mR3lFiXdpei1,0.874,0.748,1,-4.342,1,0.115,0.00171,0.0,0.124,0.833,108.976,audio_features,spotify:track:5bLY1zTsE1mR3lFiXdpei1,https://api.spotify.com/v1/tracks/5bLY1zTsE1mR3lFiXdpei1,https://api.spotify.com/v1/audio-analysis/5bLY1zTsE1mR3lFiXdpei1,194787,4
1928,have fun,secret agent 23 skidoo,2SRrXQG5zBbd2VUZFu38iL,0.875,0.834,11,-7.307,0,0.314,0.399,0.0,0.267,0.709,104.583,audio_features,spotify:track:2SRrXQG5zBbd2VUZFu38iL,https://api.spotify.com/v1/tracks/2SRrXQG5zBbd2VUZFu38iL,https://api.spotify.com/v1/audio-analysis/2SRrXQG5zBbd2VUZFu38iL,186947,4
1929,pissdrinker,mannequin pussy,1f3Y2dD2EeGRZcyKD9dwij,0.354,0.854,0,-5.701,1,0.034,0.057,0.0027,0.102,0.316,78.825,audio_features,spotify:track:1f3Y2dD2EeGRZcyKD9dwij,https://api.spotify.com/v1/tracks/1f3Y2dD2EeGRZcyKD9dwij,https://api.spotify.com/v1/audio-analysis/1f3Y2dD2EeGRZcyKD9dwij,196440,4
1930,christmas time is here - instrumental,vince guaraldi trio,3Y9tu0vssINKFcA90JiLHb,0.419,0.116,5,-18.397,1,0.0331,0.966,0.648,0.138,0.0865,74.634,audio_features,spotify:track:3Y9tu0vssINKFcA90JiLHb,https://api.spotify.com/v1/tracks/3Y9tu0vssINKFcA90JiLHb,https://api.spotify.com/v1/audio-analysis/3Y9tu0vssINKFcA90JiLHb,366213,3
1931,here's your perfect,jamie miller,4Cw1fQBX3TaiZQwOAyddnj,0.613,0.493,6,-5.437,1,0.0512,0.421,0.0,0.19,0.434,114.863,audio_features,spotify:track:4Cw1fQBX3TaiZQwOAyddnj,https://api.spotify.com/v1/tracks/4Cw1fQBX3TaiZQwOAyddnj,https://api.spotify.com/v1/audio-analysis/4Cw1fQBX3TaiZQwOAyddnj,158594,4
1932,adiós buenos aires,dominic,0QTZidHShfs4zKlijYitPu,0.545,0.979,1,-2.926,0,0.114,0.0468,0.0,0.313,0.781,150.06,audio_features,spotify:track:0QTZidHShfs4zKlijYitPu,https://api.spotify.com/v1/tracks/0QTZidHShfs4zKlijYitPu,https://api.spotify.com/v1/audio-analysis/0QTZidHShfs4zKlijYitPu,205274,4
1933,identidade,jorge aragão,1gDa6mXtwP3xE8tCNYAYDl,0.581,0.721,9,-9.86,0,0.0441,0.612,0.000358,0.648,0.67,105.843,audio_features,spotify:track:1gDa6mXtwP3xE8tCNYAYDl,https://api.spotify.com/v1/tracks/1gDa6mXtwP3xE8tCNYAYDl,https://api.spotify.com/v1/audio-analysis/1gDa6mXtwP3xE8tCNYAYDl,231867,4
